,fc
RNU6ATAC32P,3.66679352764948
RNU7-123P,1.72241422160589
RNU7-3P,-2.06652571313522
RNU7-57P,0.478538699788427
RNU7-65P,-0.83099417805343
RNVU1-21,1.25310821402062
RNVU1-3,-0.817703777321967
RNY3P11,-0.83099417805343
RNY4P25,0.677707055685368
RPEP3,-3.28334356396725
RPH3A,-2.79969388085327
RPL10AP1,-0.0274405205594283
RPL10P17,-3.9337151438424
RPL12P2,-0.817703777321967
RPL13AP2,-0.817703777321967
RPL21P133,-2.79969388085327
RPL21P40,0.358283695760223
RPL23AP23,-0.83099417805343
RPL23AP37,0.886306463199505
RPL23AP49,1.30651608158588
RPL23AP70,-1.53904297170429
RPL23AP78,-0.109655665810449
RPL23AP92,-1.34518695116593
RPL27P7,1.60701653052115
RPL31P63,2.61186036270563
RPL36A-HNRNPH2,-0.635775338667923
RPL36P2,-1.53904297170429
RPL39P14,0.611678342345842
RPL5P7,-2.06652571313522
RPL6P2,-2.06652571313522
RPL7AP38,-0.817703777321967
RPL7AP9,1.36443406704373
RPL7P33,-0.0274405205594283
RPL9P2,-2.47924413733907
RPS14P4,-1.53904297170429
RPS16P2,-1.53904297170429
RPS16P9,-0.688618834784762
RPS20P24,-2.06652571313522
RPS20P31,-1.53904297170429
RPS26P49,0.585401611327734
RPS29P17,-4.14376671466893
RPS29P21,-1.53904297170429
RPS2P28,0.337957757003558
RPS2P44,-1.53904297170429
RPS3AP16,0.910133374721186
RPS3AP35,-1.53904297170429
RPS5P3,-0.603641294818239
RPSAP2,-0.83099417805343
RSL24D1P3,-2.06652571313522
RSPH10B,0.455866818990866
RSPH10B2,-0.195939144321002
RTN4RL1,-1.42679125007967
RTP4,-1.44283163430316
S100A11P1,-1.06443312828078
SAA2-SAA4,-3.28334356396725
SAMD13,2.38426293658523
SAP18P3,-2.06652571313522
SATL1,-3.79651599313572
SBK3,1.41234447092781
SCARNA20,0.0215058215763056
SCARNA3,-0.83099417805343
SCAT8,3.39250480081457
SCX,-0.465381216272848
SDC4P,-3.28334356396725
SEC14L4,-0.17509690783749
SEMA3B-AS1,-0.835200374896398
SEMA5B,-4.17424819815626
SEMA6A,2.11746673587265
SEPTIN7P8,-1.53904297170429
SERP2,4.57380727539607
SERPINA5,1.74765509934894
SERPINE1,0.089340039450297
SGCG,-2.79969388085327
SH2D4B,3.53524319662302
SH3TC2-DT,-3.64488240529452
SLC22A14,1.52601516012713
SLC25A34,1.38281494994147
SLC25A38P1,1.89696011723024
SLC25A39P1,0.478538699788427
SLC25A5P5,0.631891806378225
SLC31A1P1,0.432451627828121
SLC34A3,-6.19966809481752
SLC35G4,-1.53904297170429
SLC4A5,0.849309240330151
SLC5A11,0.732326597474471
SLC5A5,0.718682026254863
SLC7A10,-4.72089287003071
SLC7A7,1.23388845407119
SLC7A9,-2.79969388085327
SLIT2,0.49111110547492
SMC5-AS1,1.3297024894002
SMIM15-AS1,-22.7663664582814
SMIM2,-0.158578186922157
SMIM32,0.677142368522614
SNAI3,-21.2567288943423
SNAP23P1,2.64326508992947
SNORA36B,-2.06652571313522
SNORA38B,-2.06652571313522
SNORA63D,1.06709191254421
SNORA74B,-1.53904297170429
SNORA80D,-0.83099417805343
SNORD116-23,2.94245063326257
SNORD116-28,-3.64488240529452
SNORD116-9,-0.83099417805343
SNORD124,1.08962554772567
SNORD12C,2.27044167864576
SNORD19,1.42890748867815
SNORD20,2.3837463085821
SNORD91B,2.0782180319814
SNORD97,-0.83099417805343
SNRPCP13,-1.53904297170429
SNRPCP19,1.56600800224205
SNRPFP4,-0.83099417805343
SNX18P14,-1.53904297170429
SNX18P4,1.2142691265489
SNX19P2,-1.53904297170429
SOAT2,-4.56064506888353
SOX17,1.35631824805786
SOX21,2.39572437721008
SPA17P1,2.38557496736152
SPAG8,3.25657640490924
SPPL2C,-2.47924413733907
SRD5A3-AS1,2.60691446718744
SRMP3,-2.06652571313522
ST20-MTHFS,-23.7585939593649
ST6GALNAC1,0.954644093326529
ST6GALNAC5,2.30396654237727
STAB1,-2.79969388085327
STH,-0.109655665810449
STMND1,2.67198406373585
STRA6,-2.50773383017526
SUMO2P13,0.676819129529089
SYNGR4,3.98533281841437
SYT15,-0.467539347178848
SYT5,-0.197214293206213
SYT6,0.904104682587347
SYTL5,-2.79969388085327
TAS2R64P,2.3106471321715
TAS2R8,-2.06652571313522
TATDN2P3,3.21796692980967
TBC1D10C,-1.93580485780062
TBC1D22A-AS1,-0.298790972536369
TCIM,1.60701653052115
TEDDM1,-2.79969388085327
TEX12,-3.06170365080593
THSD8,-24.49561873742
TIE1,-3.28334356396725
TIMM17BP1,-0.83099417805343
TLR3,3.36195078111614
TMEM125,-1.07004938287123
TMEM132B,-3.64488240529452
TMEM155,-5.17290146476408
TMEM161BP1,-0.967632186209446
TMEM176B,2.1199825863228
TMEM178B,-2.59428349696847
TMEM189-UBE2V1,-24.2154237573344
TMEM256P1,-1.53904297170429
TMF1P1,-2.06652571313522
TMPPE,-6.2266221932552
TMPRSS2,2.80912629593013
TNN,-3.79651599313572
TNP2,-3.64488240529452
TRPV2,1.77918215469127
TSSK1A,2.13543141544139
TSSK1B,0.852111026474083
TTR,-3.28334356396725
TULP3P1,-2.79969388085327
TXK,1.21444474707337
U52111.1,-4.86510590602021
U73479.1,-2.06652571313522
UBAP1L,1.76311527122468
UBE2CP1,1.64412023439243
UBE2V1P13,-3.47541072242604
UBL4B,-2.06652571313522
UMODL1,0.165027640559772
UNC5B-AS1,1.89696011723024
USP17L1,-3.06170365080593
USP17L7,-2.79969388085327
VHLL,-2.79969388085327
VN1R12P,-0.368050209236649
VN1R42P,2.6461100496945
WBP11P1,1.97019874899721
WHSC1L2P,3.52268055665452
WNT6,-0.677210296286945
XRCC6P3,-2.06652571313522
Z69720.1,1.25310821402062
Z73965.1,1.09049227532938
Z82217.1,2.28674466791539
Z82244.2,-2.06652571313522
Z84466.1,2.96760319677438
Z97985.1,-0.0312290370875145
Z98742.3,-1.53904297170429
Z98752.2,-2.79969388085327
Z99129.3,2.08205539032073
Z99774.3,-0.0575317025236193
ZBTB8B,0.15520022416508
ZBTB8OSP1,-2.06652571313522
ZDHHC11B,-6.2266221932552
ZDHHC22,-4.64299330443631
ZFP92,6.90214160423415
ZKSCAN7-AS1,4.28670660296689
ZMYND12,1.0519219648681
ZMYND19P1,-3.28334356396725
ZNF114-AS1,4.75224625347017
ZNF197-AS1,-1.53904297170429
ZNF460-AS1,-0.216215890416512
ZNF468,6.40587207304715
ZNF519P4,-0.83099417805343
ZNF548,6.55477346817362
ZNF582-AS1,0.946147566596791
ZNF845,8.34087860300956
ZSCAN10,-3.06170365080593
AATBC,6.80292635732238
ABCB10P1,0.611678342345843
ABHD16B,0.611678342345843
ABITRAMP1,0.611678342345843
AC000068.2,4.44907253984714
AC000068.3,4.16542636724851
AC002429.1,2.75740275129525
AC003092.1,7.20607823698713
AC004014.1,4.25262721076565
AC004023.1,4.74889811604351
AC004034.1,5.69595837750301
AC004129.2,2.30168504217706
AC004160.1,2.49647326206205
AC004263.1,2.25126726592093
AC004704.1,4.41265123267904
AC004817.4,2.49647326206205
AC004830.2,4.25262721076565
AC004849.1,0.611678342345843
AC004865.2,5.57407010531524
AC004908.3,5.44718567479053
AC004921.1,3.98253182456352
AC005014.2,3.28561871588034
AC005034.3,1.76734066124869
AC005050.1,4.33485806228666
AC005086.3,0.611678342345843
AC005261.2,5.33284760174337
AC005324.4,23.4680509039494
AC005330.1,7.33454815092935
AC005343.4,2.75740275129525
AC005389.1,0.611678342345843
AC005551.1,3.97341039238427
AC005682.2,3.16971737409838
AC005696.1,7.02182962912251
AC005697.1,6.13931999835812
AC005726.3,6.93125219146197
AC005786.4,2.17758801386069
AC005803.1,20.0869739076321
AC005821.1,3.86687968420019
AC005838.1,4.48932609155402
AC005838.2,3.49114237069984
AC006230.1,6.95728318754345
AC006369.1,6.25170949207714
AC006460.1,26.0371439740398
AC006547.4,1.76734066124869
AC007099.1,2.9782521637861
AC007279.1,2.90040196319474
AC007342.4,4.0726112896151
AC007346.2,3.33871108234704
AC007347.1,5.11744757941887
AC007387.2,3.62684075528763
AC007389.3,5.33284760174337
AC007405.3,7.80066249785603
AC007423.1,1.76734066124869
AC007448.5,5.62966406563053
AC007608.4,1.76734066124869
AC007622.1,1.76734066124869
AC007686.4,5.68068042529835
AC007786.2,2.49647326206205
AC007792.1,4.52708857972011
AC007952.1,4.80767106155812
AC008393.1,7.87788941150667
AC008443.8,1.76734066124869
AC008562.1,2.17758801386069
AC008608.1,2.17758801386069
AC008677.1,4.03055664157187
AC008763.1,5.20750224873348
AC008770.1,5.62316959918222
AC008957.3,2.9782521637861
AC009084.2,3.48995858581177
AC009121.4,7.62918317192846
AC009237.9,3.07732322793104
AC009720.1,4.0726112896151
AC009779.1,0.611678342345843
AC009804.1,3.3738792529115
AC009975.1,4.55668206993216
AC010099.1,1.83892606783994
AC010325.1,3.62684075528763
AC010327.7,7.58539233411074
AC010457.1,2.49647326206205
AC010486.3,2.49647326206205
AC010620.1,0.611678342345843
AC010883.3,6.18349733610478
AC010900.1,1.76734066124869
AC010999.1,1.76734066124869
AC011468.4,2.67270365775674
AC011891.3,2.75740275129525
AC012184.3,6.69899128587218
AC012378.2,3.75184789910644
AC012379.2,5.021394740811
AC012409.2,5.21592722169007
AC012417.1,3.10904987170672
AC012435.3,6.63069687738329
AC012488.2,3.62684075528763
AC012557.2,3.30312402072264
AC012640.3,2.89483888610406
AC012640.6,3.16971737409838
AC013391.2,4.25262721076565
AC013391.3,3.5613057943955
AC013394.1,8.09133811022296
AC013468.1,5.32785081417132
AC015720.3,1.26825072332013
AC015726.2,1.99164849231543
AC015911.1,1.26825072332013
AC015971.1,5.0702199113613
AC016182.1,2.17758801386069
AC016542.1,3.86687968420019
AC016705.2,6.41419481203823
AC017104.5,6.48367113955586
AC018371.2,2.31568793339436
AC018462.1,6.53156947252987
AC018557.1,5.0702199113613
AC018635.2,2.24796578521399
AC018647.1,4.55668206993216
AC018809.1,3.43422007147485
AC019131.1,4.25262721076565
AC019155.1,2.17758801386069
AC019209.3,4.33485806228666
AC019288.1,1.26825072332013
AC020612.1,2.49647326206205
AC020634.2,3.30009506304012
AC020658.5,4.36419461771653
AC020928.1,20.1163664158824
AC021105.1,1.35322710109121
AC021590.1,0.611678342345843
AC021739.1,3.82493070704541
AC022080.2,3.31332789409294
AC022080.3,3.25741902712254
AC022148.2,2.35380598917637
AC022400.5,5.55494677678971
AC022558.2,24.0316955540944
AC022613.3,4.84805468868032
AC022893.2,3.33871108234704
AC022929.2,2.30486683449777
AC023043.3,3.94015737950499
AC023090.1,5.16756649860944
AC023300.3,2.90752830044386
AC023355.2,22.8451249849243
AC023490.5,1.76734066124869
AC023968.2,2.90752830044386
AC024270.1,4.47631497030867
AC024559.1,4.55668206993216
AC024560.4,6.56509906554618
AC024598.1,4.25262721076565
AC024933.2,1.76734066124869
AC025183.3,2.9782521637861
AC025271.4,1.76734066124869
AC025459.1,0.611678342345843
AC025465.1,5.41074259204099
AC025575.1,5.75127162681336
AC025576.2,4.68762840732522
AC026271.2,1.76734066124869
AC026316.5,3.62684075528763
AC026407.1,0.611678342345843
AC026688.1,1.26825072332013
AC026765.3,21.1247558253922
AC026790.2,1.26825072332013
AC026956.1,1.26825072332013
AC026979.3,5.43528602755275
AC027117.2,4.41265123267904
AC027271.1,2.9782521637861
AC027796.4,4.33485806228666
AC032044.2,1.26825072332013
AC034114.2,5.50881231998788
AC037198.1,2.5568884165318
AC048382.2,3.48995858581177
AC053503.1,5.42396835896243
AC063944.3,1.26825072332013
AC063962.1,3.16258609938857
AC064847.1,3.92536110395539
AC067931.2,4.06384833523389
AC068025.1,5.41074259204099
AC068672.2,4.0726112896151
AC068722.1,2.49647326206205
AC068790.7,3.73414668099862
AC068987.2,5.0831479157452
AC069200.3,1.26825072332013
AC069236.1,2.9782521637861
AC069366.1,0.611678342345843
AC073065.2,0.611678342345843
AC073140.2,1.76734066124869
AC073149.1,1.90792007761624
AC073176.2,5.0702199113613
AC073346.2,3.33871108234704
AC073488.7,1.26825072332013
AC073551.1,0.611678342345843
AC073648.7,4.54755846052263
AC073834.1,5.42256559051474
AC073957.1,2.49647326206205
AC074276.1,0.611678342345843
AC078785.2,3.75184789910644
AC079416.2,2.17758801386069
AC079594.1,2.49647326206205
AC079600.1,0.611678342345843
AC079610.1,3.43422007147485
AC079880.1,2.49647326206205
AC084024.3,5.21743528016053
AC084036.1,4.75717971679733
AC084262.1,0.611678342345843
AC084757.2,2.9782521637861
AC084824.5,3.60713140777287
AC084876.2,4.47968696134486
AC087072.1,3.99561287430389
AC087073.1,2.75740275129525
AC087203.2,0.611678342345843
AC087284.1,2.49647326206205
AC087500.2,4.41265123267904
AC087632.1,3.79219789975637
AC087884.1,1.26825072332013
AC090151.1,1.26825072332013
AC090186.1,3.61363346451468
AC090425.1,2.75740275129525
AC090571.1,1.76734066124869
AC090617.9,3.41739100049688
AC090946.1,4.41265123267904
AC091114.1,4.86414165404844
AC091180.2,2.9782521637861
AC091544.2,3.86687968420019
AC091544.4,1.26825072332013
AC091564.1,1.76734066124869
AC091868.1,0.611678342345843
AC091931.1,4.01132057873791
AC091946.2,1.26825072332013
AC092139.2,1.76734066124869
AC092143.3,5.92376500980685
AC092329.2,1.76734066124869
AC092574.1,4.8910645476929
AC092647.2,0.611678342345843
AC092807.4,6.68548062930331
AC092881.1,4.68756914228965
AC092944.2,2.17758801386069
AC092957.1,4.25262721076565
AC093107.1,1.26825072332013
AC093157.2,0.611678342345843
AC093330.2,2.49647326206205
AC093422.1,3.08764941933947
AC093422.3,2.49647326206205
AC093484.1,2.49647326206205
AC093732.1,4.55668206993216
AC093783.1,2.17758801386069
AC093827.2,3.36739180000086
AC093904.2,6.16289665627761
AC093928.1,5.61337246913989
AC095040.1,1.85739625329336
AC095052.1,2.49647326206205
AC097724.1,3.22825887315153
AC098827.1,2.9782521637861
AC098935.2,2.49647326206205
AC098969.2,4.0726112896151
AC099518.2,4.83565787182838
AC099518.4,4.80767106155812
AC099654.5,1.26825072332013
AC100786.1,5.07480495476273
AC100797.1,2.49647326206205
AC100800.1,6.5849422596551
AC103843.2,1.26825072332013
AC104162.2,4.16542636724851
AC104451.2,5.29226407984971
AC104472.3,5.86054643196133
AC104794.4,0.611678342345843
AC104837.1,4.63184400396514
AC104938.1,4.62364073249124
AC105021.1,1.86183308808734
AC105046.1,3.86687968420019
AC105046.2,6.51528496050167
AC105180.2,4.0726112896151
AC106017.1,3.69858999607897
AC106806.1,2.31568793339436
AC106886.4,2.17758801386069
AC108081.1,3.97341039238427
AC108161.1,3.33526900647827
AC108463.2,9.32900476051756
AC108729.3,2.17758801386069
AC109446.1,1.26825072332013
AC109454.4,3.86687968420019
AC109481.2,1.26825072332013
AC109587.1,24.4652757713496
AC110611.1,8.80298685927189
AC112187.3,1.26825072332013
AC112907.2,20.1650030240353
AC113348.1,4.62912896933501
AC113370.1,4.41265123267904
AC113385.1,4.68762840732522
AC113386.1,4.25262721076565
AC114755.1,1.26825072332013
AC116345.1,20.170849697379
AC117453.1,4.0726112896151
AC117532.1,4.41265123267904
AC118469.2,2.17758801386069
AC118754.1,4.48932609155402
AC119403.2,0.611678342345843
AC119427.1,3.33871108234704
AC119428.2,4.41265123267904
AC119674.1,4.41265123267904
AC124242.3,7.60074777681072
AC124276.1,4.66630609528117
AC126283.2,5.67426486631532
AC126773.5,2.83363901290404
AC126915.1,2.17758801386069
AC127024.6,2.63033474969102
AC128687.2,3.73414668099862
AC129807.1,4.55668206993216
AC131953.1,3.16426599140477
AC131971.1,3.76097100848532
AC132068.1,2.17758801386069
AC132186.1,1.26825072332013
AC133540.1,4.01695230174867
AC135352.1,5.49918155736324
AC135507.2,0.611678342345843
AC138207.6,4.55668206993216
AC138512.1,4.16542636724851
AC138894.3,1.26825072332013
AC139256.2,3.3653716363407
AC139530.3,0.611678342345843
AC144536.1,0.611678342345843
AC145285.5,1.26825072332013
AC145423.1,1.26825072332013
AC234782.4,4.99107359580013
AC239584.1,6.8412886676864
AC243830.2,4.05061239869253
AC243830.3,0.611678342345843
AC244502.1,5.89670665340218
AC244636.3,6.73571265844944
AC245100.6,2.17758801386069
AC245140.1,3.33871108234704
AC245297.1,2.17758801386069
ACOT6,5.021394740811
ACTBP8,2.24796578521399
ACTBP9,2.64173748691423
ACTP1,0.611678342345843
AD000671.1,8.77518648083093
ADORA2A-AS1,9.66073106047553
AEBP1,2.17758801386069
AFG3L2P1,4.80203505306408
AJ003147.1,4.55668206993216
AKIRIN1P2,1.26825072332013
AKR1C6P,4.25262721076565
AL009178.3,5.52315392856285
AL021368.1,1.26825072332013
AL022326.1,3.86687968420019
AL022341.1,4.56361097486628
AL022344.1,4.45436625180709
AL022345.1,3.85698205693905
AL022394.1,2.49647326206205
AL022724.2,6.92951028694143
AL023583.1,4.51404263620269
AL031123.1,4.33485806228666
AL031651.2,2.834163388716
AL031666.3,1.76734066124869
AL031768.2,4.33485806228666
AL033527.4,2.17758801386069
AL035078.4,8.246280526309
AL035414.1,1.26825072332013
AL035530.1,4.25262721076565
AL035555.2,2.9782521637861
AL035658.1,4.25262721076565
AL049767.1,2.75740275129525
AL049830.3,26.2938152030322
AL049874.2,1.26825072332013
AL050318.1,1.76734066124869
AL078581.2,5.16317716778734
AL079343.1,4.94753051111976
AL096701.3,21.4143507771537
AL109628.1,0.611678342345843
AL109921.1,0.611678342345843
AL118508.3,2.49647326206205
AL121753.1,24.6209792212143
AL121790.2,4.25262721076565
AL121899.2,6.3121032580663
AL121904.2,4.25262721076565
AL121917.2,1.76734066124869
AL122013.1,1.26825072332013
AL132655.2,2.49647326206205
AL132765.1,1.26825072332013
AL133445.3,4.0726112896151
AL133467.1,3.33871108234704
AL136305.1,3.62684075528763
AL136317.2,0.611678342345843
AL136366.1,6.73912914783222
AL136520.1,0.611678342345843
AL136967.2,0.611678342345843
AL137060.7,3.3212998148599
AL138824.1,2.75740275129525
AL138834.1,0.611678342345843
AL138918.1,3.67028567562107
AL138976.1,1.76734066124869
AL139095.3,3.33871108234704
AL139317.4,3.16971737409838
AL139354.1,1.76734066124869
AL139424.1,5.0702199113613
AL157400.2,5.64111692816445
AL157700.1,5.83147839304892
AL157831.2,3.8916951704865
AL157858.2,0.611678342345843
AL158066.2,1.3051524427118
AL158070.2,3.96927482592575
AL158155.1,0.611678342345843
AL160314.1,0.611678342345843
AL161449.1,4.25262721076565
AL161457.2,6.68060290341506
AL161670.2,1.3051524427118
AL161672.1,3.38342155113085
AL162740.1,2.66432023761561
AL163193.1,1.76734066124869
AL352979.1,0.611678342345843
AL353152.2,4.0726112896151
AL353583.1,1.76734066124869
AL353693.1,5.06028494978955
AL353718.1,1.26825072332013
AL353743.4,4.33485806228666
AL353801.1,4.55668206993216
AL353807.1,3.85082556728116
AL354943.1,2.49647326206205
AL355102.2,5.56178588785828
AL355303.1,4.25262721076565
AL356309.2,2.9782521637861
AL356534.1,7.15240142874525
AL356752.1,1.76734066124869
AL357632.1,2.58687157738518
AL358113.1,8.20735047541518
AL358334.2,3.97341039238427
AL358613.1,3.88590041018309
AL358933.1,4.10494679845393
AL359220.1,5.1274479548864
AL359317.1,4.48646394014702
AL359710.1,5.33284760174337
AL359740.1,3.62684075528763
AL359764.2,4.41265123267904
AL359837.1,1.30515230146686
AL360271.1,1.26825072332013
AL365272.1,4.99225384708737
AL390728.1,0.611678342345843
AL390955.1,1.26825072332013
AL391244.1,19.0194456924202
AL391336.2,0.611678342345843
AL391994.1,4.53254969949678
AL445363.1,4.33485806228666
AL445471.2,0.611678342345843
AL445928.1,1.26825072332013
AL450322.1,4.91848727268166
AL450384.1,4.25262721076565
AL451007.3,5.37920301991656
AL451070.1,4.68762840732522
AL512306.1,2.34010376715763
AL512353.1,7.76984360739726
AL512504.2,1.90792007761624
AL512506.1,1.76734066124869
AL512506.3,24.1454978269552
AL512590.2,6.15866477090957
AL512637.1,2.9782521637861
AL513282.1,2.25126726592093
AL513302.1,0.611678342345843
AL589666.2,4.00465685842508
AL589743.3,0.611678342345843
AL590383.1,0.611678342345843
AL590556.1,1.92574394378332
AL590814.1,2.75740275129525
AL590822.2,5.00442474438832
AL591178.1,4.0726112896151
AL591368.1,3.62684075528763
AL591441.1,0.611678342345843
AL591807.1,2.17758801386069
AL591895.1,0.611678342345843
AL591926.7,2.65306572210928
AL592437.1,3.04496219624431
AL596094.1,5.41074259204099
AL603832.3,7.68223694241256
AL606760.1,6.19963595718077
AL627313.1,1.26825072332013
AL645939.6,4.99753326671027
AL662791.1,4.04695185714585
AL691482.3,0.611678342345843
AL807752.6,5.25050539150858
ALKAL1,3.33871108234704
ALX1,5.11015535391265
ANKRD18DP,3.28013146940998
ANKRD34C-AS1,4.25262721076565
ANPEP,4.87682984392415
AOC1,4.33485806228666
AP000253.1,3.33871108234704
AP000320.1,5.57822786686598
AP000547.3,2.75740275129525
AP000640.1,4.55668206993216
AP000704.2,4.97085757497542
AP000911.1,0.611678342345843
AP000944.6,2.8582884686061
AP001033.5,4.15410698391896
AP001267.5,21.0396309265231
AP001453.4,4.86414165404844
AP001619.1,4.16542636724851
AP001767.3,9.27045152191868
AP001893.3,4.68762840732522
AP001970.1,5.16317716778734
AP001994.1,0.611678342345843
AP002784.1,21.8055575649155
AP003086.3,1.83892606783994
AP003396.4,2.17758801386069
AP003499.1,3.66501505192196
AP003721.4,5.41655828391464
AP005432.2,4.70922917432137
AP006294.1,1.26825072332013
AP4B1-AS1,22.9318819483529
APOBR,5.91712510074855
AQP6,7.18529655525223
ARHGAP19-SLIT1,22.0146402211445
ARHGAP42P4,3.16971737409838
ARL2BPP4,1.76734066124869
ARSD,4.25262721076565
ATP2B2,3.33871108234704
ATP5MF-PTCD1,7.18921124798705
BCRP3,5.0702199113613
BEX5,4.55668206993216
BMS1P15,5.8159348435153
BMS1P8,3.97341039238427
BRD7P1,0.611678342345843
BTBD16,5.11605854137419
BTBD6P1,2.55426495747768
BTF3P6,0.611678342345843
BX005266.1,0.611678342345843
BX088651.1,1.26825072332013
BX119904.1,1.76734066124869
BX547991.2,2.9782521637861
BX842242.1,4.74889811604351
C10orf67,4.0726112896151
C13orf46,3.48995858581177
C14orf177,4.55668206993216
C1GALT1P1,2.49647326206205
C1QL3,5.3723208668298
C1QTNF7-AS1,6.0151229213678
C1orf189,4.41265123267904
C22orf15,1.26825072332013
C4orf54,4.55668206993216
C9orf135,4.48862861810652
C9orf139,5.45661444673451
CALML6,5.11744757941887
CAMK2B,7.0187013490622
CAND2,5.05566811847564
CARD9,10.0322619628442
CATSPERE,5.52069170842023
CBX5P1,4.01368848185173
CCDC13,4.68762840732522
CCDC187,2.49647326206205
CCNB1IP1P1,0.611678342345843
CCND2,3.16971737409838
CCND2-AS1,4.0726112896151
CCNYL5,2.8582884686061
CD163L1,7.04605135685816
CD52,4.13718169499162
CD69,4.68762840732522
CDC42P2,1.83892606783994
CDCA4P1,5.05337644369186
CHRNA10,2.17758801386069
CLEC4F,4.71455812577241
CLIC6,3.33871108234704
CLPSL1,4.9326215982471
CLRN1-AS1,4.0726112896151
CNTN2,4.42986925052422
COL11A2,7.36833654358374
COL26A1,6.64696554729897
COL3A1,5.05765814914618
COL8A1,2.9782521637861
COX6CP17,1.76734066124869
COX6CP2,5.41629193845875
CPN1,4.55668206993216
CSMD3,4.25262721076565
CTSLP1,4.16542636724851
CTSLP6,4.16542636724851
CXCL11,2.49647326206205
CYCSP34,5.53073728943107
CYP19A1,4.80303060407456
CYP4F23P,2.49647326206205
CYSLTR2,4.0726112896151
